x1,x2,v
40,74,3
59,74,3
89,79,3
96,82,3
91,87,3
81,87,3
72,58,3
48,38,4
46,19,4
42,13,4
26,5,4
8,2,4
13,34,4
7,34,4
1,41,4
15,49,4

14,38,0
7,18,0
8,5,0
10,2,0
23,12,0
46,0,0
65,59,1
67,65,1
73,72,1
96,70,1
96,58,1
86,50,1
79,57,1
66,54,1
54,50,1
28,58,2
25,74,2
24,78,2
24,81,2
24,96,2
18,80,2
15,70,2
20,65,2
11,56,2
6,56,2
12,41,2
46,69,3
52,98,3
58,91,3
61,92,3
68,98,3
79,97,3
86,92,3
75,89,3
77,84,3
82,80,3
69,79,3
64,79,3
61,79,3
59,81,3
53,73,3
63,46,4
74,32,4
69,16,4
73,1,4
98,0,4
99,19,4
80,39,4
78,40,4

42,42,0
39,30,0
33,30,0
60,35,0
67,71,0
66,72,0
50,65,0
50,67,1
59,91,1
70,99,1
86,87,1
97,85,1
82,82,1
82,81,1
87,74,1
84,55,1
66,52,1
58,52,1
56,37,2
57,33,2
69,30,2
76,24,2
76,3,2
97,20,2
74,44,2
77,48,2
73,48,2
33,45,3
20,40,3
21,33,3
14,27,3
3,30,3
0,19,3
8,6,3
38,6,3
51,11,3
50,38,3
13,43,4
7,47,4
6,74,4
10,76,4
14,91,4
14,99,4
24,96,4
23,74,4
29,74,4
38,70,4
45,68,4
50,68,4

58,58,0
67,58,0
67,63,0
81,63,0
83,77,0
97,63,0
98,46,0
94,42,0
93,32,0
86,32,0
89,46,0
44,95,1
19,86,1
10,87,1
2,84,1
5,79,1
8,62,1
26,56,1
42,55,1
54,44,2
62,42,2
69,23,2
70,14,2
71,7,2
80,7,2
96,2,2
64,5,2
51,19,2
52,75,3
53,75,3
56,87,3
57,94,3
62,97,3
65,86,3
73,91,3
80,92,3
91,83,3
72,82,3
69,83,3
68,66,3
47,40,4
42,32,4
45,20,4
23,25,4
19,19,4
2,16,4
5,33,4
29,48,4
32,51,4

51,76,0
67,88,0
79,94,0
81,94,0
99,95,0
90,89,0
78,73,0
73,74,0
64,66,0
63,63,0
61,61,0
95,40,1
98,38,1
99,75,1
80,68,1
84,61,1
74,52,1
70,52,1
68,53,1
52,26,2
48,7,2
71,21,2
84,19,2
73,27,2
62,29,2
49,36,2
40,42,3
20,38,3
1,36,3
4,13,3
4,6,3
8,10,3
19,10,3
14,23,3
27,31,3
33,35,3
45,38,3
49,40,3
11,52,4
17,55,4
20,60,4
19,65,4
17,73,4
5,66,4
5,85,4
25,85,4
33,78,4
34,78,4
38,64,4

53,54,0
56,87,0
58,85,0
78,82,0
94,80,0
95,71,0
90,72,0
82,75,0
69,60,0
69,57,0
72,47,0
35,68,1
31,73,1
26,84,1
29,89,1
36,96,1
36,87,1
38,69,1
29,63,2
20,69,2
16,76,2
8,80,2
0,70,2
9,65,2
4,55,2
12,50,2
21,53,2
52,15,3
47,8,3
46,16,3
35,20,3
32,15,3
24,12,3
14,18,3
23,34,3
27,40,3
35,50,3
40,29,4
55,24,4
59,17,4
63,19,4
68,15,4
83,8,4
88,24,4
67,28,4
63,30,4
59,36,4
56,37,4
55,50,4

51,66,0
49,76,0
43,72,0
43,77,0
41,97,0
18,98,0
12,90,0
9,69,0
14,55,0
26,50,0
31,43,1
23,42,1
9,40,1
11,36,1
11,22,1
10,3,1
8,2,1
17,17,1
33,18,1
49,32,1
79,26,2
84,29,2
92,9,2
78,8,2
74,9,2
71,0,2
68,16,2
67,18,2
56,23,2
79,51,3
81,91,3
84,98,3
93,81,3
79,79,3
56,74,3
60,61,3
52,46,4
53,17,4
38,12,4
33,10,4
35,3,4
29,6,4
29,20,4
27,38,4
27,44,4
29,58,4
29,65,4
33,64,4
42,54,4

45,83,0
47,94,0
55,91,0
87,95,0
90,93,0
95,83,0
95,79,0
76,78,0
69,76,0
53,57,0
65,50,1
73,64,1
86,64,1
89,69,1
99,36,1
91,24,1
60,24,1
53,27,1
52,42,1
21,45,2
2,43,2
2,7,2
29,0,2
31,2,2
48,12,2
47,13,2
48,35,2
48,63,3
40,71,3
14,68,3
7,76,3
4,82,3
3,85,3
4,52,3
7,46,3
15,41,3
15,48,3
26,52,3
25,55,3
30,53,3
60,37,4
74,32,4
75,11,4
96,6,4
72,6,4
53,15,4
52,25,4
50,25,4
45,33,4

48,85,0
46,97,0
22,88,0
8,92,0
7,83,0
34,76,0
37,60,0
44,55,0
47,54,0
26,48,1
27,40,1
27,31,1
18,14,1
13,16,1
9,20,1
1,36,1
2,44,1
3,43,1
23,48,1
23,60,1
30,53,1
74,71,2
81,69,2
86,71,2
97,78,2
82,77,2
83,89,2
81,98,2
79,95,2
56,86,2
54,34,3
80,32,3
94,24,3
96,10,3
98,11,3
90,12,3
89,18,3
87,22,3
87,58,3
76,62,3
43,46,4
39,31,4
37,0,4
49,14,4
44,20,4
45,22,4
77,27,4
72,28,4
51,31,4

18,51,0
9,41,0
11,37,0
14,25,0
1,22,0
13,19,0
16,7,0
17,20,0
24,19,0
37,15,0
39,16,0
47,22,0
47,23,0
49,26,0
75,68,1
77,84,1
71,98,1
86,96,1
95,72,1
97,68,1
88,70,1
86,69,1
86,59,1
81,55,1
41,60,2
37,63,2
33,71,2
17,69,2
7,85,2
13,99,2
21,96,2
23,91,2
30,91,2
39,90,2
37,86,2
44,87,2
51,89,2
52,72,2
50,16,3
92,9,3
90,2,3
80,21,3
80,27,3
74,26,3
56,33,3
29,59,4
26,27,4
41,30,4
48,43,4

70,49,0
76,40,0
90,26,0
97,17,0
75,21,0
75,12,0
64,2,0
65,20,0
50,20,0
95,55,1
92,65,1
86,65,1
93,95,1
72,96,1
59,98,1
58,86,1
51,87,1
50,30,2
41,27,2
44,24,2
33,19,2
27,18,2
26,7,2
26,12,2
5,15,2
16,28,2
27,45,2
35,67,3
25,74,3
24,78,3
23,87,3
8,99,3
4,93,3
6,85,3
5,80,3
0,74,3
9,61,3
15,55,3
46,52,3
15,62,4
15,66,4
17,74,4
48,83,4
60,82,4
58,79,4
75,76,4
79,75,4
80,72,4
72,72,4

73,51,0
71,55,0
78,53,0
77,69,0
78,69,0
79,76,0
78,81,0
81,91,0
96,95,0
77,96,0
58,93,0
59,93,0
65,91,0
64,63,0
53,51,0
38,63,1
33,89,1
25,89,1
13,81,1
9,82,1
4,95,1
43,99,1
53,91,1
52,89,1
46,19,2
45,1,2
39,8,2
34,9,2
31,12,2
19,2,2
12,2,2
8,18,2
16,40,2
28,49,2
53,13,3
58,24,3
69,25,3
77,30,3
89,9,3
90,9,3
84,47,3
76,46,3
61,46,3
31,30,4
24,29,4
1,24,4
8,48,4
4,75,4
18,72,4

33,40,0
30,39,0
30,41,0
28,43,0
7,39,0
5,31,0
0,7,0
10,23,0
19,31,0
36,34,0
60,28,1
58,15,1
74,16,1
73,14,1
71,8,1
66,7,1
53,6,1
53,0,1
36,3,1
30,6,1
38,11,1
34,23,1
48,25,1
51,62,2
40,91,2
52,91,2
73,96,2
73,90,2
66,82,2
69,76,2
73,36,2
91,49,3
88,60,3
92,74,3
98,74,3
98,99,3
80,88,3
82,63,3
65,53,3
23,49,4
10,58,4
6,54,4
5,53,4
2,61,4
0,79,4
14,89,4
19,83,4
22,69,4
45,58,4

26,63,0
5,75,0
2,30,0
8,33,0
23,38,0
50,58,1
50,62,1
45,80,1
42,82,1
37,88,1
26,85,1
21,84,1
13,98,1
14,81,1
14,72,1
15,66,1
15,55,1
17,52,1
17,51,1
51,44,2
56,27,2
58,4,2
51,8,2
32,6,2
25,6,2
39,11,2
42,12,2
43,27,2
43,31,2
93,50,3
98,42,3
91,19,3
77,16,3
83,32,3
83,33,3
63,43,3
63,41,3
60,40,3
68,50,4
88,59,4
89,64,4
95,70,4
98,77,4
81,89,4
66,86,4
59,93,4
56,92,4
53,59,4
52,53,4

53,76,0
42,77,0
43,91,0
22,92,0
11,90,0
4,95,0
16,97,0
37,99,0
53,96,0
51,83,0
50,81,0
48,14,1
36,12,1
30,19,1
21,8,1
9,12,1
7,16,1
3,26,1
18,25,1
16,32,1
22,30,1
35,39,1
38,54,2
30,61,2
31,70,2
26,73,2
20,83,2
16,85,2
5,72,2
9,48,2
10,37,2
10,55,2
18,55,2
67,30,3
71,55,3
80,55,3
86,65,3
98,72,3
81,80,3
68,76,3
66,64,3
51,63,3
50,19,4
54,0,4
67,1,4
71,5,4
97,0,4
93,40,4
77,44,4

59,60,0
64,74,0
96,79,0
90,73,0
86,63,0
84,56,0
65,50,1
65,43,1
81,38,1
90,29,1
88,28,1
83,1,1
73,9,1
70,7,1
67,15,1
63,24,1
62,27,1
53,41,1
50,32,2
60,8,2
60,3,2
44,0,2
28,13,2
15,17,2
19,23,2
38,30,2
35,38,2
34,43,2
48,51,3
24,53,3
0,63,3
4,99,3
5,79,3
6,75,3
38,71,3
39,68,3
28,44,4
23,76,4
31,77,4
27,85,4
35,81,4
37,84,4
40,95,4
42,92,4
57,92,4
60,95,4
60,84,4
58,64,4
55,63,4

39,26,0
36,28,0
35,31,0
27,33,0
29,29,0
34,19,0
26,19,0
28,10,0
26,1,0
33,6,0
43,8,0
46,11,0
53,26,0
40,54,1
7,59,1
5,53,1
6,49,1
6,36,1
2,12,1
4,25,1
14,39,1
29,43,1
54,56,2
69,60,2
65,71,2
65,69,2
91,68,2
95,77,2
84,74,2
71,79,2
67,99,2
50,98,2
44,67,3
27,85,3
25,86,3
3,90,3
1,92,3
59,91,3
60,84,3
58,74,3
53,58,3
87,55,4
93,42,4
95,30,4
94,28,4
87,7,4
86,1,4
81,0,4
58,32,4

47,27,0
36,20,0
11,12,0
7,3,0
3,3,0
0,11,0
4,20,0
9,29,0
50,28,1
48,17,1
37,5,1
65,2,1
61,21,1
70,19,1
70,28,1
59,32,1
62,45,1
55,45,1
53,79,2
73,94,2
75,79,2
82,65,2
88,54,2
96,52,2
98,48,2
63,48,2
77,52,3
83,53,3
83,60,3
90,63,3
98,68,3
98,85,3
98,98,3
90,91,3
82,75,3
74,68,3
38,51,4
16,52,4
14,60,4
16,65,4
18,85,4
15,94,4
27,90,4
38,82,4
44,81,4
32,76,4
32,66,4
38,59,4
47,60,4

21,52,0
17,63,0
14,66,0
19,74,0
4,74,0
3,99,0
3,98,0
4,91,0
18,84,0
30,87,0
42,69,0
91,63,1
88,67,1
99,74,1
97,81,1
98,93,1
68,93,1
57,88,1
51,13,2
57,6,2
69,5,2
95,3,2
92,16,2
86,12,2
68,14,2
60,24,2
52,25,2
52,36,2
50,45,2
22,48,3
4,44,3
11,36,3
0,31,3
1,17,3
6,20,3
13,21,3
12,12,3
11,8,3
32,8,3
38,19,3
49,36,3
48,68,4
28,68,4
63,63,4
67,61,4
82,53,4
93,33,4
82,28,4
81,43,4

48,9,0
38,13,0
34,15,0
26,17,0
26,10,0
22,5,0
6,8,0
18,12,0
17,21,0
37,23,0
37,26,0
36,35,0
42,45,0
54,47,1
58,41,1
61,41,1
69,28,1
86,25,1
96,27,1
96,30,1
97,15,1
77,0,1
55,4,1
53,18,1
6,62,2
3,47,2
0,38,2
4,31,2
18,27,2
23,28,2
24,40,2
49,41,2
74,48,3
99,54,3
92,62,3
94,97,3
81,86,3
72,58,3
67,54,3
46,63,4
45,67,4
19,74,4
23,75,4
25,91,4
26,96,4
34,90,4
46,98,4
65,97,4
51,59,4

64,54,0
80,69,0
82,78,0
82,70,0
94,47,0
96,30,0
75,47,0
59,75,1
67,76,1
74,90,1
69,91,1
62,96,1
33,92,1
52,84,1
47,67,1
55,44,2
71,35,2
71,14,2
77,6,2
65,7,2
61,1,2
53,1,2
45,8,2
49,24,2
53,34,2
51,45,2
39,59,3
33,60,3
30,68,3
17,79,3
10,84,3
11,93,3
4,99,3
2,74,3
2,73,3
11,71,3
45,61,3
44,46,4
25,42,4
23,53,4
6,54,4
5,34,4
12,30,4
14,15,4
24,20,4
33,16,4
33,28,4
42,38,4
46,40,4

93,51,0
93,67,0
94,97,0
75,98,0
73,91,0
77,90,0
77,65,0
78,58,0
49,60,1
13,66,1
11,69,1
13,96,1
0,86,1
1,71,1
1,63,1
21,57,1
40,48,2
40,16,2
36,17,2
36,8,2
15,5,2
13,3,2
5,11,2
2,17,2
10,17,2
14,22,2
19,21,2
28,25,2
30,23,2
30,38,2
33,41,2
41,49,2
54,5,3
69,1,3
71,2,3
96,14,3
87,17,3
77,30,3
78,38,3
76,45,3
69,46,3
65,61,4
68,61,4
67,69,4
60,79,4
53,91,4
47,87,4
26,85,4
44,75,4

49,57,0
31,60,0
19,60,0
16,57,0
11,62,0
10,83,0
8,94,0
16,94,0
34,97,0
30,83,0
48,80,0
83,55,1
80,69,1
69,65,1
60,68,1
57,70,1
48,69,1
24,65,1
24,38,1
36,47,1
70,50,2
80,42,2
87,46,2
97,40,2
98,36,2
96,51,2
90,79,2
89,76,2
76,74,2
76,62,2
62,62,2
59,52,2
49,28,3
36,10,3
8,7,3
9,15,3
2,33,3
0,41,3
6,43,3
19,42,3
72,34,4
83,26,4
80,1,4
73,2,4
74,13,4
60,15,4
56,21,4
55,39,4
55,48,4

44,17,0
35,17,0
31,20,0
28,12,0
13,3,0
43,7,0
48,9,0
85,73,1
84,76,1
93,76,1
94,96,1
87,91,1
83,91,1
83,93,1
78,85,1
46,87,1
50,59,1
58,27,2
58,21,2
66,15,2
81,9,2
86,11,2
82,16,2
83,23,2
88,39,2
97,41,2
96,55,2
61,55,2
68,40,3
70,33,3
69,34,3
69,68,3
56,77,3
42,81,3
35,94,3
38,77,3
36,74,3
36,62,3
41,57,3
23,39,4
21,34,4
8,58,4
8,59,4
2,81,4
10,76,4
21,66,4
26,64,4
27,54,4
42,51,4

56,29,0
63,7,0
37,0,0
35,1,0
28,14,0
45,15,0
47,13,0
55,43,1
64,15,1
73,15,1
84,15,1
99,21,1
86,24,1
86,38,1
81,40,1
78,66,1
75,71,1
62,65,1
52,59,1
57,78,2
62,78,2
68,99,2
84,88,2
97,97,2
98,79,2
96,58,2
93,55,2
17,49,3
13,38,3
7,31,3
8,28,3
0,23,3
8,16,3
6,11,3
9,0,3
20,7,3
18,18,3
20,24,3
21,27,3
37,28,3
48,66,4
49,73,4
21,78,4
18,88,4
0,87,4
0,78,4
8,57,4
14,62,4
32,51,4

64,59,0
90,60,0
80,95,0
71,91,0
67,74,0
68,71,0
74,71,0
72,68,0
69,67,0
70,65,0
55,40,1
55,8,1
52,10,1
73,13,1
85,11,1
80,19,1
76,24,1
77,37,1
82,37,1
79,38,1
78,43,1
45,22,2
44,10,2
29,7,2
20,1,2
14,6,2
7,23,2
6,31,2
19,41,2
36,45,2
41,37,3
34,39,3
31,46,3
16,48,3
11,56,3
10,57,3
4,67,3
8,76,3
28,58,3
39,57,3
45,79,4
44,79,4
37,88,4
37,99,4
40,97,4
55,95,4
54,93,4
57,75,4
54,65,4

60,47,0
65,38,0
88,40,0
88,18,0
84,15,0
79,13,0
77,2,0
60,8,0
50,7,0
47,9,0
57,27,0
45,63,1
28,63,1
28,79,1
2,84,1
16,70,1
24,52,1
32,54,1
19,50,2
19,46,2
16,48,2
10,27,2
9,19,2
4,11,2
0,11,2
1,7,2
18,4,2
25,13,2
48,24,2
48,30,2
49,86,3
43,96,3
38,95,3
41,94,3
66,92,3
75,94,3
71,83,3
59,82,3
55,78,3
68,54,4
87,65,4
90,66,4
89,71,4
93,70,4
99,91,4
92,81,4
82,80,4
79,73,4
62,72,4

55,23,0
55,0,0
38,4,0
25,4,0
20,7,0
27,10,0
37,11,0
40,28,0
43,37,0
47,38,0
73,45,1
79,45,1
86,40,1
87,25,1
89,7,1
95,8,1
99,20,1
98,24,1
78,33,1
78,34,1
67,39,1
43,52,2
22,63,2
15,52,2
7,55,2
5,44,2
2,37,2
6,18,2
11,23,2
24,17,2
35,40,2
96,50,3
87,54,3
83,63,3
80,78,3
83,85,3
88,94,3
90,97,3
68,96,3
69,82,3
66,63,3
48,83,4
57,87,4
54,88,4
42,97,4
34,96,4
25,79,4
2,72,4
29,71,4

76,55,0
84,59,0
81,66,0
81,39,0
74,11,0
55,7,0
48,14,0
46,16,0
41,70,1
18,70,1
1,81,1
8,84,1
9,59,1
12,54,1
12,63,1
20,65,1
30,63,1
31,63,1
39,57,1
61,31,2
63,23,2
80,22,2
82,9,2
90,0,2
97,5,2
94,11,2
87,30,2
84,30,2
78,36,2
77,39,2
71,39,2
58,42,2
38,45,3
25,38,3
16,45,3
3,39,3
1,35,3
4,23,3
7,16,3
12,10,3
26,19,3
38,19,3
37,29,3
62,56,4
63,80,4
87,96,4
51,95,4
38,91,4
44,85,4

34,55,0
19,55,0
22,66,0
9,68,0
5,88,0
23,89,0
23,96,0
45,93,0
47,69,0
8,51,1
7,39,1
4,31,1
7,29,1
8,15,1
4,9,1
7,2,1
9,2,1
12,7,1
13,9,1
24,18,1
28,35,1
48,38,1
49,39,1
53,56,2
64,70,2
66,67,2
68,2,2
61,0,2
49,0,2
42,3,2
44,4,2
53,8,2
57,81,3
53,93,3
55,96,3
66,89,3
88,86,3
97,78,3
94,68,3
89,60,3
80,61,3
81,55,3
69,50,3
85,41,4
98,8,4
99,2,4
99,24,4
70,31,4
60,45,4

15,51,0
12,67,0
2,66,0
7,78,0
5,98,0
16,85,0
29,83,0
39,70,0
38,67,0
47,66,0
55,57,1
64,61,1
83,60,1
97,60,1
86,70,1
87,86,1
89,86,1
89,95,1
80,98,1
75,80,1
70,80,1
66,79,1
59,62,1
56,55,1
69,22,2
79,19,2
85,10,2
88,4,2
99,31,2
85,35,2
75,41,2
73,49,2
31,28,3
11,29,3
2,31,3
3,27,3
16,1,3
22,10,3
28,13,3
45,19,3
57,93,4
34,91,4
29,90,4
23,87,4
20,79,4
12,71,4
14,68,4
17,53,4
22,44,4

36,51,0
35,51,0
29,54,0
28,65,0
18,79,0
19,82,0
12,84,0
2,89,0
3,56,0
11,45,0
35,48,0
67,60,1
78,69,1
76,73,1
86,76,1
91,98,1
93,93,1
93,65,1
85,62,1
56,57,1
54,35,2
65,33,2
64,30,2
60,12,2
68,15,2
70,7,2
75,2,2
80,19,2
98,32,2
88,36,2
62,40,2
55,87,3
68,86,3
75,84,3
78,84,3
73,91,3
68,96,3
67,96,3
31,97,3
31,77,3
36,69,3
45,71,3
47,3,4
34,4,4
5,14,4
17,19,4
15,35,4
41,38,4
40,43,4

69,30,0
71,13,0
56,10,0
43,10,0
27,11,0
25,3,0
23,11,0
21,12,0
21,27,0
26,32,0
48,65,1
44,66,1
47,73,1
55,82,1
48,85,1
36,84,1
30,85,1
20,91,1
17,82,1
21,76,1
20,71,1
13,62,1
28,61,1
25,42,2
19,36,2
13,39,2
15,19,2
11,12,2
6,33,2
0,53,2
77,52,3
86,57,3
87,97,3
79,98,3
65,87,3
73,80,3
71,63,3
65,56,3
58,50,4
71,41,4
93,38,4
95,9,4
98,4,4
95,3,4
89,14,4
77,12,4
74,25,4
63,25,4
60,23,4

56,57,0
87,57,0
99,61,0
98,90,0
95,95,0
64,97,0
61,88,0
57,86,0
61,75,0
12,47,1
10,78,1
12,96,1
15,83,1
31,85,1
43,85,1
47,94,1
49,81,1
44,39,2
43,39,2
21,16,2
22,12,2
2,6,2
21,6,2
32,3,2
54,5,2
70,46,3
70,42,3
82,40,3
82,39,3
78,19,3
76,14,3
91,3,3
68,6,3
68,9,3
69,15,3
66,10,3
62,12,3
58,24,3
15,47,4
14,37,4
15,18,4
11,22,4
6,33,4
6,53,4
3,55,4
2,56,4
2,69,4
7,69,4
20,65,4

50,65,0
50,85,0
48,98,0
67,95,0
64,92,0
66,88,0
84,88,0
90,84,0
86,72,0
69,72,0
59,72,0
58,72,0
50,53,0
69,50,1
69,21,1
84,22,1
72,4,1
63,9,1
58,12,1
57,16,1
53,32,1
46,38,1
32,57,2
24,57,2
19,40,2
21,35,2
18,33,2
12,27,2
31,8,2
32,43,2
45,46,2
71,45,3
99,41,3
96,33,3
92,55,3
98,62,3
88,69,3
78,65,3
68,58,3
49,53,4
41,61,4
30,63,4
24,64,4
16,81,4
10,81,4
0,68,4
5,38,4
10,46,4
9,48,4

60,24,0
65,16,0
64,3,0
61,0,0
85,2,0
84,18,0
92,21,0
78,42,0
56,44,0
20,61,1
8,66,1
9,55,1
0,44,1
19,28,1
20,49,1
52,62,2
64,65,2
58,78,2
64,82,2
84,86,2
93,96,2
98,95,2
84,81,2
81,57,2
77,58,2
70,55,2
45,44,3
43,44,3
37,10,3
31,12,3
33,4,3
26,5,3
10,3,3
6,0,3
12,12,3
19,16,3
22,22,3
36,46,3
29,63,4
30,64,4
26,72,4
24,79,4
10,74,4
4,87,4
15,96,4
31,85,4
39,84,4
36,80,4
40,72,4

88,54,0
85,62,0
93,64,0
92,50,0
92,32,0
93,29,0
95,22,0
83,27,0
68,28,0
66,36,0
66,45,0
56,74,1
64,77,1
81,94,1
85,83,1
98,85,1
99,81,1
92,74,1
89,76,1
73,68,1
59,56,1
47,21,2
43,16,2
46,1,2
88,8,2
61,14,2
54,25,2
51,35,2
43,39,3
39,28,3
35,16,3
20,12,3
15,3,3
20,26,3
18,31,3
3,33,3
25,35,3
29,33,3
36,48,3
45,71,4
34,77,4
21,84,4
24,93,4
12,97,4
12,88,4
18,67,4
12,55,4
19,55,4
35,49,4

30,42,0
23,31,0
8,19,0
3,12,0
7,3,0
21,3,0
27,16,0
37,16,0
43,10,0
44,8,0
44,16,0
71,62,1
33,60,1
18,70,1
3,68,1
3,42,1
5,35,1
13,49,1
71,40,2
97,48,2
92,80,2
94,94,2
88,90,2
85,89,2
84,79,2
69,84,2
62,75,2
56,70,2
54,52,2
37,77,3
37,82,3
33,90,3
17,93,3
15,86,3
4,92,3
10,99,3
28,98,3
51,97,3
44,84,3
46,80,3
62,15,4
56,4,4
83,1,4
84,11,4
85,30,4
99,33,4
89,35,4
81,35,4
69,30,4

50,75,0
50,80,0
56,87,0
58,87,0
76,87,0
81,89,0
91,92,0
83,74,0
84,65,0
72,72,0
68,65,0
63,68,0
59,74,0
57,54,0
49,34,1
70,33,1
80,28,1
86,0,1
92,26,1
94,38,1
75,45,1
42,45,2
28,27,2
25,18,2
14,20,2
2,8,2
7,2,2
9,25,2
7,36,2
16,50,2
30,50,2
55,29,3
65,29,3
68,21,3
62,17,3
51,15,3
33,15,3
29,8,3
43,12,3
46,42,3
38,74,4
25,73,4
12,71,4
17,81,4
7,85,4
15,95,4
45,99,4
42,80,4
41,76,4

42,75,0
40,89,0
25,96,0
41,97,0
52,95,0
75,89,0
60,86,0
60,77,0
60,63,0
50,58,1
34,62,1
28,67,1
3,68,1
10,54,1
10,43,1
13,40,1
25,49,1
32,50,1
45,24,2
46,1,2
23,0,2
28,16,2
15,24,2
30,24,2
32,21,2
37,34,2
39,40,2
39,41,2
77,47,3
92,70,3
91,74,3
89,96,3
84,83,3
85,79,3
83,76,3
75,78,3
77,73,3
64,58,3
67,51,4
67,38,4
70,36,4
79,37,4
80,16,4
88,6,4
93,5,4
96,1,4
72,2,4
69,9,4
63,20,4

12,55,0
4,58,0
6,69,0
5,84,0
7,96,0
11,74,0
18,73,0
18,65,0
19,65,0
23,64,0
62,40,1
67,32,1
89,30,1
92,27,1
91,24,1
94,18,1
95,7,1
83,17,1
61,16,1
53,11,1
49,17,1
50,19,1
49,25,1
59,81,2
59,85,2
54,97,2
38,98,2
43,91,2
46,86,2
45,85,2
36,33,2
43,46,3
23,39,3
11,31,3
10,5,3
1,8,3
2,18,3
7,47,3
35,48,3
72,60,4
68,64,4
68,77,4
73,76,4
77,84,4
92,93,4
86,80,4
88,67,4
92,57,4
81,54,4

65,67,0
63,75,0
69,77,0
68,93,0
91,92,0
88,81,0
92,70,0
85,51,0
81,43,0
66,44,0
2,51,1
5,74,1
15,70,1
18,74,1
25,76,1
25,59,1
39,37,1
43,35,2
38,25,2
28,24,2
9,21,2
19,18,2
19,4,2
27,1,2
30,11,2
40,15,2
48,10,2
46,31,2
56,38,3
59,36,3
77,32,3
86,33,3
88,27,3
93,18,3
93,9,3
90,6,3
83,9,3
80,10,3
76,10,3
59,5,3
53,0,3
62,83,4
57,87,4
45,99,4
28,96,4
13,93,4
27,92,4
37,85,4
50,59,4

85,73,0
93,65,0
98,37,0
94,27,0
86,21,0
80,25,0
81,30,0
71,31,0
59,38,0
49,87,1
52,87,1
57,98,1
59,97,1
63,89,1
87,93,1
91,86,1
97,83,1
75,83,1
72,85,1
68,78,1
67,78,1
45,23,2
46,11,2
43,9,2
37,4,2
45,5,2
79,0,2
76,3,2
65,16,2
63,18,2
41,62,3
37,82,3
40,92,3
38,95,3
2,98,3
8,86,3
4,83,3
3,78,3
17,76,3
15,74,3
21,74,3
30,59,3
12,42,4
12,16,4
1,3,4
14,0,4
24,13,4
19,33,4
49,39,4

12,52,0
2,65,0
3,70,0
4,75,0
7,74,0
10,82,0
11,87,0
16,95,0
18,88,0
25,89,0
20,79,0
33,79,0
47,57,0
58,18,1
67,4,1
75,1,1
82,13,1
83,15,1
86,25,1
93,23,1
97,32,1
90,30,1
87,29,1
84,30,1
81,50,1
24,55,2
7,67,2
12,48,2
0,47,2
7,26,2
21,26,2
53,47,3
61,21,3
64,3,3
42,12,3
33,13,3
19,8,3
24,15,3
25,26,3
37,28,3
45,36,3
81,65,4
89,63,4
86,78,4
90,90,4
85,99,4
77,99,4
64,85,4
53,52,4

59,69,0
79,81,0
90,85,0
96,89,0
91,62,0
91,61,0
80,57,0
82,52,0
50,9,1
48,9,1
38,9,1
34,11,1
27,18,1
24,17,1
20,4,1
12,17,1
14,19,1
11,27,1
24,27,1
37,30,1
56,30,2
58,23,2
64,27,2
73,19,2
77,18,2
85,12,2
94,6,2
95,22,2
85,26,2
90,33,2
76,36,2
66,49,2
40,55,3
34,56,3
22,71,3
7,69,3
10,59,3
6,53,3
2,55,3
4,49,3
8,46,3
0,39,3
14,36,3
25,34,3
32,41,3
39,59,4
46,60,4
49,86,4
56,94,4

46,37,0
38,28,0
28,8,0
40,6,0
74,13,0
83,14,0
82,28,0
71,36,0
62,55,1
70,65,1
77,65,1
80,64,1
98,65,1
97,45,1
98,21,1
94,18,1
93,20,1
90,32,1
73,38,1
58,47,1
51,47,1
43,64,2
31,65,2
31,81,2
10,94,2
3,90,2
1,60,2
19,60,2
18,59,2
15,47,2
54,83,3
47,89,3
64,92,3
71,95,3
78,96,3
83,85,3
68,87,3
63,81,3
60,72,3
54,21,4
47,19,4
15,13,4
8,4,4
8,17,4
0,32,4
17,36,4
28,39,4
29,39,4
43,47,4

22,33,0
22,18,0
0,20,0
3,10,0
6,8,0
8,3,0
25,16,0
32,13,0
42,14,0
43,25,0
46,50,0
91,53,1
98,48,1
92,36,1
94,27,1
98,23,1
97,8,1
94,9,1
88,22,1
66,31,1
54,18,2
54,11,2
57,18,2
71,16,2
72,16,2
83,2,2
52,0,2
41,1,2
47,16,2
81,57,3
81,61,3
78,63,3
79,68,3
90,70,3
86,72,3
82,98,3
67,94,3
64,95,3
56,92,3
63,72,3
57,70,3
44,83,4
21,70,4
21,66,4
1,68,4
2,50,4
3,47,4
13,48,4
36,54,4

95,54,0
99,50,0
93,49,0
94,35,0
90,36,0
79,29,0
78,13,0
78,7,0
56,10,0
60,30,0
55,42,0
27,49,1
26,49,1
12,56,1
3,48,1
3,34,1
3,33,1
0,25,1
11,27,1
21,23,1
35,23,1
38,23,1
53,31,1
48,47,2
37,19,2
35,1,2
26,4,2
2,4,2
19,4,2
25,15,2
28,32,2
52,65,3
53,88,3
54,88,3
57,87,3
66,98,3
78,96,3
90,93,3
76,80,3
76,76,3
83,77,3
86,66,3
89,60,3
39,65,4
32,66,4
1,77,4
26,93,4
43,78,4
60,68,4

52,81,0
54,97,0
56,95,0
65,94,0
70,86,0
